TransactionID,Timestamp,CustomerID,Name,Customer_Location,Amount,Merchant,Category,Transaction_IP,Primary_IP,Is_Fraud,Fraud_Reason
4fe456ad-3859-4e22-8410-cee42fbff3f8,2025-08-23 08:00:00,6158c80e,Kelsey Rivera,Port Coreytown,5554.47,"Marshall, Nolan and Young",Tech,61.111.249.69,61.111.249.69,0,None
1adee982-c0de-4e70-8139-d16eefdf4d17,2025-03-14 15:00:00,6a62a16d,Ms. Shannon Chavez,West Julie,2600.14,Flores-Cook,Groceries,42.122.104.6,42.122.104.6,0,None
9ea8ba75-93aa-4f04-b15f-7b12ff8911e6,2025-05-05 23:00:00,7b73fb14,Mr. Charles Moore MD,East Michaelland,6817.22,Warren-Young,Travel,139.119.103.107,139.119.103.107,0,None
77ae13c4-b325-4cc1-b9e9-4f8fac08361d,2025-02-24 19:00:00,48852061,Dr. Joseph Cummings MD,Karenfort,6113.76,David Group,Tech,163.232.209.128,163.232.209.128,0,None
8441b2ab-eb12-4256-b420-8b07db445b19,2025-11-20 13:00:00,494448c7,Harry Glover,Williamsborough,4442.74,Martinez-Perry,Utilities,31.36.161.116,31.36.161.116,0,None
89cc5c66-e5aa-4df0-a6a4-dc1f0825c65e,2025-06-20 14:00:00,9ffe0773,Ashley Holland,Rodgersside,1474.4,"Gregory, Porter and Clark",Groceries,32.36.212.165,32.36.212.165,0,None
90b174a3-2650-4427-b424-60749ac6bfa4,2025-04-04 13:00:00,71e3083d,Katherine Stanley,South Amandafort,7574.53,"Williams, Johnson and Johnson",Groceries,125.101.226.178,125.101.226.178,0,None
f073d0b8-1377-427b-97a0-02751f135a63,2025-02-08 05:00:00,76cbb4cf,Dr. Destiny Brown,New Robert,5965.57,Burton-Gordon,Travel,69.226.131.186,69.226.131.186,0,None
ba9121db-4cee-4a43-934d-1d4242ac572d,2025-02-21 21:00:00,69d805c4,Michael Bowman,Haleyport,1132.32,Lewis Inc,Jewelry,203.225.26.70,203.225.26.70,0,None
592a55c9-d2bd-48bf-95b6-92e4b0b5328a,2025-06-01 03:00:00,57f0d82c,Catherine Allen,Port Karentown,8505.38,"Delgado, James and Powell",Travel,10.238.72.68,10.238.72.68,0,None
cf5aa943-dbd1-43c5-87ac-5645e07ddcd9,2025-09-23 02:00:00,da21ea51,Kyle Rogers,North James,6976.59,Soto-Schultz,Groceries,55.117.63.207,55.117.63.207,0,None
26395434-9b65-4ac4-9e60-0508ae21e294,2025-05-17 16:00:00,202cf245,Amber Adams,Gillchester,7201.04,Lee-Patrick,Tech,117.243.174.195,117.243.174.195,0,None
0f0f19e8-9a16-4380-b217-be3920d47f72,2025-03-08 15:00:00,f79ee64f,Jessica Harris,Hendricksmouth,5847.68,"Parker, Dalton and Galloway",Tech,179.38.133.55,179.38.133.55,0,None
59a321ba-0411-4aca-a3da-84ecc6fc9552,2025-01-09 05:00:00,e0fe4b98,Danielle Hart,East Donaldside,1810.28,Estes Ltd,Groceries,99.207.126.251,99.207.126.251,0,None
2818eac1-6d1b-4acc-ac87-8a4267b717b8,2025-09-26 17:00:00,b38c252c,Melissa Bailey,Port Charlesstad,5923.68,Clay-Henson,Travel,220.28.76.97,132.109.9.172,1,Account Takeover
a73d6739-947e-4a6c-ba0d-3fefcf5cb124,2025-04-30 06:00:00,6e1e9334,Daniel Pearson,Elizabethview,9729.75,"Reed, Gates and Booth",Tech,56.70.24.166,56.70.24.166,0,None
44e463ef-2499-4603-8cd0-c280e570b561,2025-07-21 05:00:00,49485d45,Leonard Morgan,Port Sandra,1106.2,Reid PLC,Tech,163.142.208.252,163.142.208.252,0,None
7783d161-0cf0-492e-84fd-afcdac4331d3,2025-07-24 09:00:00,202cf245,Amber Adams,Gillchester,1001.68,"Morales, Smith and Dickerson",Tech,117.243.174.195,117.243.174.195,0,None
b6d0c470-9ae1-4b59-b779-6f1f9dde3bd7,2025-03-10 08:00:00,6aaddd21,Blake Diaz,Hunterside,3160.06,"Bright, Bailey and Peters",Utilities,179.64.68.136,179.64.68.136,0,None
9121ec6c-7431-4c58-98d5-7ad406593154,2025-04-08 00:00:00,94f989da,Jacob Baker,Boydmouth,2690.29,"Smith, Dunlap and Butler",Tech,50.74.225.182,50.74.225.182,0,None
ac12c3ff-276a-4544-87a7-ab5c252d38b7,2025-03-26 09:00:00,d788db7f,Patricia Brown DVM,North Sarahbury,7890.95,Barnes-Carter,Jewelry,184.235.227.51,184.235.227.51,0,None
b2bddf50-4753-4fac-850e-f3fa4785631f,2025-02-22 23:00:00,76cbb4cf,Dr. Destiny Brown,New Robert,8236.26,Mclaughlin Group,Travel,69.226.131.186,69.226.131.186,0,None
a1dbca55-2302-4b17-8a2f-7cdcd41ce82c,2025-03-29 14:00:00,a30ecd00,Dr. Karen Vazquez,New Amanda,562.13,"Johnson, Le and Wilson",Tech,181.113.226.30,181.113.226.30,0,None
138cfb11-50db-4a07-8108-354a2c725996,2025-07-10 08:00:00,4316b723,Brittany Johnson,West Cameron,3367.61,Reyes Group,Groceries,109.205.246.250,109.205.246.250,0,None
57f1619f-5081-45e5-bbf9-145da3c9c82f,2025-02-18 17:00:00,3a3a1515,Michael Wilson,South Cathy,2630.56,Fuentes-Anderson,Travel,85.106.6.222,85.106.6.222,0,None
25df5ebd-9dc1-49de-93fa-b32f20924ca9,2025-12-25 15:00:00,d00ad750,Michael Young,Lopezport,1492.0,Collins LLC,Groceries,174.194.180.97,174.194.180.97,0,None
5c955899-41cf-442e-9122-8cc47141c4e8,2025-05-29 00:00:00,8c972d2b,Peter Rojas,Jenniferport,1661.03,Patel Ltd,Tech,212.90.168.52,212.90.168.52,0,None
540d53d7-6391-4523-9490-e6ccb3559dcc,2025-03-29 11:00:00,6a62a16d,Ms. Shannon Chavez,West Julie,6420.17,Ross Group,Utilities,42.122.104.6,42.122.104.6,0,None
f5f6ff9d-1383-4f5f-a84a-16539a34f7b5,2025-07-31 07:00:00,1cbdd6f9,Brandon Wyatt,Audreyland,4036.17,Delacruz Ltd,Utilities,65.189.125.192,65.189.125.192,0,None
59ef588e-5398-454f-91a0-15853e0b8e6d,2025-03-05 09:00:00,5559ad56,Shane Guerra,Christineview,4220.89,Pope-Velez,Travel,161.12.9.114,161.12.9.114,0,None
d369600b-a17e-411c-8f75-81b107b610f1,2025-06-13 10:00:00,669e2d3e,Janet Baldwin,Jessicaland,4772.47,"Mccoy, Huang and Rivera",Jewelry,144.150.222.26,144.150.222.26,0,None
4a91d21a-8fbd-43ba-b28e-901d31843042,2025-09-07 06:00:00,bfa8e9e2,Brian Kennedy,East Danafort,7558.64,Harris-Jones,Utilities,178.27.52.79,178.27.52.79,0,None
757a1062-4a8b-4e17-8d69-6098b0d0d136,2025-06-13 21:00:00,ce943475,Jennifer Andrews,Cohenmouth,8809.38,Evans-Brooks,Tech,129.164.210.46,34.91.224.158,1,Account Takeover
dd4ee081-447b-4c69-85dc-2e1cf8622f5e,2025-08-27 06:00:00,f612764a,Mrs. Cynthia Warren,Port Jacquelineborough,1083.45,Price-Ramirez,Groceries,38.246.109.135,38.246.109.135,0,None
1022438d-43c9-46ac-9a02-407b84368e37,2025-10-01 21:00:00,3687afc2,Margaret Snyder,Wilsonstad,3664.71,Hull and Sons,Tech,183.192.127.180,183.192.127.180,0,None
305bd77c-27fb-4d7e-966e-af9540e1b192,2025-11-25 02:00:00,54e7a5f4,Marvin Cardenas,South Matthewtown,1141.22,"Mitchell, Bell and Archer",Travel,73.55.87.149,73.55.87.149,0,None
30c98baf-0b75-4f3b-b94d-b133bead84d8,2025-11-18 10:00:00,ded1f2aa,Morgan Torres,Jeremymouth,5770.11,Mathews-Adkins,Jewelry,120.86.247.182,120.86.247.182,0,None
6b090013-cbb4-4433-b1f0-0e1dffa13a38,2025-03-21 02:00:00,414a7ebb,Daniel Davis,Stewartville,9411.45,Bishop-Lee,Tech,50.78.82.39,50.78.82.39,0,None
cf1dea16-27a4-4159-bd0f-e30bd63b6104,2025-12-10 19:00:00,7753a287,Brian Pollard,Johnview,1260.6,Jensen-Watson,Tech,139.68.81.231,139.68.81.231,0,None
3ef088c6-5bc6-4783-9390-59d7d9761a47,2025-02-16 02:00:00,8cc00e24,Jimmy Hawkins,Ericaview,6658.57,Jones-Fitzpatrick,Utilities,118.246.69.251,118.246.69.251,0,None
f3c74534-0242-4f31-8653-442b960bdd8f,2025-01-24 15:00:00,aa615802,Stephen Frost,Hughesbury,1156.83,Walsh-Gates,Jewelry,79.54.56.52,79.54.56.52,0,None
d8d54510-b562-4c46-b6a3-ad2b5350b56b,2025-06-04 20:00:00,378120f6,Colin Bass,Victoriamouth,7375.24,"Martin, Bennett and Li",Tech,56.49.241.253,56.49.241.253,0,None
77aaeb19-a893-4261-9c4e-096adc635b5b,2025-11-30 14:00:00,3a1bdc2e,Alex Sanchez,Dakotahaven,6483.32,Humphrey-Ruiz,Jewelry,109.198.176.186,109.198.176.186,0,None
ae27f52f-7542-4d9b-bbf2-000f8ed9c293,2025-03-05 15:00:00,09c5046e,Laura Brady,Lake Robert,5760.7,"Taylor, Henson and Young",Travel,4.79.211.193,4.79.211.193,0,None
0bfe1500-74de-4315-a437-113ba73b09d4,2025-12-22 13:00:00,b6ea2b99,Ashley Dennis,Lake Tonyaberg,13.87,Vasquez PLC,Jewelry,220.174.68.41,220.174.68.41,0,None
d4aa1627-97d8-4c9f-a5b0-344cd5f8528e,2025-06-15 18:00:00,e196bff1,Natasha Schroeder,South Tammyville,8885.49,Hernandez-Figueroa,Groceries,26.109.213.43,26.109.213.43,0,None
30b3ae36-5033-4cde-9a27-ed887fc07dee,2025-09-11 12:00:00,94f989da,Jacob Baker,Boydmouth,6574.34,Jones-Peters,Utilities,50.74.225.182,50.74.225.182,0,None
6e836891-c682-4442-af71-05eafc7b4869,2025-04-08 11:00:00,12f6c0d4,Craig Johnson,South Nancy,2675.29,Frazier-King,Tech,66.30.194.17,66.30.194.17,0,None
3a99e8b9-6aa8-4867-b7ce-14e95f8d90b4,2025-10-08 06:00:00,3c3691a5,Jennifer Johnson,East Mario,6840.67,"Stewart, Smith and Franklin",Tech,19.149.179.97,19.149.179.97,0,None
30c87551-c56b-4a11-9cdd-d4e030a78600,2025-01-12 11:00:00,affc83d3,Terri Newman,West Katherinehaven,5733.6,Young LLC,Travel,189.225.141.172,189.225.141.172,0,None
23cc24e0-e741-49e0-9c65-913fcc24946a,2025-11-22 07:00:00,748fa8b1,Scott Flores,Jennifermouth,3404.95,Wise-Brown,Tech,174.238.49.141,174.238.49.141,0,None
45b2d7ec-ad0b-43a4-8de5-f9b35f709349,2025-03-16 04:00:00,414a7ebb,Daniel Davis,Stewartville,3986.92,Landry Inc,Utilities,50.78.82.39,50.78.82.39,0,None
ef5d4cd3-5d0f-450d-bf58-d898f0a2b116,2025-12-24 22:00:00,17bbd03a,Shane Williams,Port Austinberg,7947.45,Bowman LLC,Travel,154.218.9.181,154.218.9.181,0,None
795ecf6e-f116-454b-aeb4-541134f35595,2025-01-03 12:00:00,1de61612,Thomas Walker,West Kimberly,5454.65,Marshall and Sons,Travel,78.61.117.168,78.61.117.168,0,None
e722577c-8b73-4eb3-b6ca-3d223fd7f3f9,2025-06-24 02:00:00,7b85b308,Howard Mann,North Terriburgh,698.76,"Thompson, Robles and Jones",Jewelry,159.64.7.27,159.64.7.27,0,None
2a5590b2-8331-404e-9f01-d47e8aed886b,2025-12-26 03:00:00,f2a575e2,Keith White,Colemanview,2839.5,Myers Ltd,Utilities,142.156.150.109,142.156.150.109,0,None
d35e59bc-e8dd-4496-9386-576018e4dce8,2025-11-06 13:00:00,b26315c4,Jennifer Juarez,South Rebeccachester,5416.5,"Wright, Gonzalez and Travis",Utilities,207.248.17.0,207.248.17.0,0,None
2f2cb179-c05a-4bef-b89e-4b19a4dc2842,2025-06-02 19:00:00,fc0a3bec,Christopher Hall,Lake Michelle,7040.78,Charles Ltd,Tech,44.178.141.124,44.178.141.124,0,None
3a2f1214-7187-4880-96d6-a7a760b29565,2025-08-27 03:00:00,e060e322,Mark Erickson,Kentport,9809.06,Moyer-Mathis,Tech,131.233.69.20,131.233.69.20,0,None
7dff69df-b042-4f4e-8a4b-500274d7d873,2025-08-22 22:00:00,49485d45,Leonard Morgan,Port Sandra,8845.38,Conway-Adams,Tech,69.221.162.179,163.142.208.252,1,Account Takeover
bb36802b-8c4a-4cb1-baeb-68ee66cbb65a,2025-08-18 18:00:00,17bbd03a,Shane Williams,Port Austinberg,3234.46,Jensen Inc,Groceries,154.218.9.181,154.218.9.181,0,None
1a04ad93-2f43-4387-8307-1b21bc180a80,2025-01-10 09:00:00,c053172d,Karen Wilson,Rebeccabury,4405.87,Ruiz PLC,Utilities,78.193.38.207,78.193.38.207,0,None
2766e514-720d-45e8-be81-8b00be08aeac,2025-02-19 06:00:00,690560e5,Jillian Smith,Lorimouth,5605.69,"Mccormick, Mcdonald and Lopez",Groceries,46.79.132.9,46.79.132.9,0,None
2516c663-0e38-438f-9379-43ea4e102061,2025-10-12 09:00:00,01893533,Richard Sims,Batesbury,6652.01,"Fowler, Holder and Johnson",Travel,33.46.81.17,33.46.81.17,0,None
c85d1960-928d-44cd-9aeb-a112d62a93ab,2025-02-23 11:00:00,e87aee62,Ann Johnson,Lake Kimport,8697.86,"Webb, Diaz and Jenkins",Utilities,194.70.134.20,194.70.134.20,0,None
c9e88573-38de-43ad-90f2-89d21e52fc98,2025-07-16 00:00:00,398b8fe1,Lauren Brooks,Lopezchester,7073.14,Carr-Gonzalez,Jewelry,205.168.49.76,205.168.49.76,0,None
8458cf79-90b4-4368-9de5-ba273b19e147,2025-01-11 13:00:00,60a7c72e,Paul Gilbert,East Trevor,4566.12,"Chandler, Allison and Williams",Groceries,11.246.7.241,11.246.7.241,0,None
9136e8cd-aef9-4ccc-ae11-71c8654a43b1,2025-09-17 21:00:00,63c90969,Eric Austin,Sherryberg,3467.26,Miller and Sons,Jewelry,96.87.64.200,96.87.64.200,0,None
b6c6dc4e-a042-4fa9-8c24-380add367cfd,2025-11-13 07:00:00,cf36c345,Adam Marshall,West Natasha,9575.37,Ray-Murray,Tech,58.229.43.90,58.229.43.90,0,None
e057c076-3cb3-4a4a-a54b-e27f9c71042c,2025-03-17 10:00:00,ddeeee5d,Michael Lopez,New Linda,9103.77,Matthews-King,Jewelry,95.85.50.55,95.85.50.55,0,None
2e403a27-3b9a-42f8-8840-be9ea1565539,2025-11-22 11:00:00,8fadcb63,Alexandra Glenn,West Martin,294.03,"Copeland, Lam and Carey",Utilities,112.251.199.27,112.251.199.27,0,None
b3c66b9d-0ca5-4734-962f-38c82ec2f53b,2025-12-31 11:00:00,8fadcb63,Alexandra Glenn,West Martin,1996.66,King-Preston,Travel,112.251.199.27,112.251.199.27,0,None
96b0977a-b578-4836-a469-9be4f1b3e719,2025-02-05 20:00:00,b9d839e8,Robert Chavez,Josephshire,4718.4,Davis-Cherry,Groceries,209.116.132.253,209.116.132.253,0,None
dabb0686-7682-41be-a80e-e56a7f36adf9,2025-11-30 17:00:00,af951349,Jared Smith,Sandraberg,6974.48,"Castro, Davis and Griffin",Tech,99.156.220.31,99.156.220.31,0,None
de793d25-61f7-44b0-9274-8540da875c06,2025-10-11 20:00:00,8cc00e24,Jimmy Hawkins,Ericaview,7231.85,Taylor and Sons,Tech,118.246.69.251,118.246.69.251,0,None
ed053b7b-2d0c-419a-9c7e-0a78b9e3b7aa,2025-12-21 12:00:00,c5b99f6f,Jennifer Moore,South Erik,5376.32,Hernandez Inc,Jewelry,74.78.146.11,74.78.146.11,0,None
15c2410b-2ab1-40da-9214-fdd9a14c86a1,2025-02-19 01:00:00,4f44bcf9,Zachary Hahn,North Luis,6800.39,"Wolfe, Higgins and Brooks",Jewelry,6.92.124.91,6.92.124.91,0,None
a3edb58b-5d63-4c09-b772-5d60c1f46f64,2025-05-24 17:00:00,3d5a2aa5,Danielle Norris,Lake Jenniferview,6375.63,Floyd Ltd,Utilities,58.250.152.103,58.250.152.103,0,None
60823b38-98e1-4e61-8fb7-df7deb43050a,2025-11-01 05:00:00,f79ee64f,Jessica Harris,Hendricksmouth,7839.64,Brown-Davidson,Tech,179.38.133.55,179.38.133.55,0,None
094302c3-e001-491d-a705-0d40e57f5273,2025-02-10 14:00:00,da8a25fc,Peter Black,Phillipsbury,7600.31,Avila PLC,Groceries,34.254.6.48,34.254.6.48,0,None
07e3b858-6c65-41c9-b016-07e73550702b,2025-11-21 14:00:00,69d805c4,Michael Bowman,Haleyport,9013.72,"Nguyen, Nunez and Baker",Groceries,203.225.26.70,203.225.26.70,0,None
ec6b57b2-ac02-4bbe-a842-f71d47f0623d,2025-03-30 14:00:00,83f6c2b1,Christopher Patton,West Patrick,3489.9,Schmitt Inc,Groceries,90.152.70.220,90.152.70.220,0,None
b2f27280-de27-4939-8a34-0af38b2b6d99,2025-01-11 00:00:00,b5906a91,Robin Smith,Lake Dawnmouth,5983.9,"Hill, Shields and Moses",Jewelry,188.59.233.189,188.59.233.189,0,None
ce31117e-ef53-4e55-9bdf-58f8e0ce6a71,2025-11-07 09:00:00,1de61612,Thomas Walker,West Kimberly,1945.74,Bell PLC,Tech,78.61.117.168,78.61.117.168,0,None
39be483b-1300-4dc1-870b-146134caf854,2025-08-30 07:00:00,ce943475,Jennifer Andrews,Cohenmouth,8466.09,Guzman-Campos,Jewelry,34.91.224.158,34.91.224.158,0,None
941b9bcf-ac1e-4017-8f0e-be9719b619f1,2025-10-02 07:00:00,49485d45,Leonard Morgan,Port Sandra,795.46,"Smith, Thomas and Miller",Utilities,163.142.208.252,163.142.208.252,0,None
1d2d34e3-0b74-4c38-bd6c-6895956e5de4,2025-05-03 11:00:00,f5e68652,Jeanette Patterson,East Jennifer,6966.71,Palmer-Carr,Tech,173.101.53.106,173.101.53.106,0,None
3150ed4f-8a93-4623-b7e0-ac7f00fb48f3,2025-05-27 10:00:00,202cf245,Amber Adams,Gillchester,5869.83,Mcneil-Mercer,Utilities,117.243.174.195,117.243.174.195,0,None
c73dfc8b-5810-420b-acaa-b6d17960a8ea,2025-03-28 20:00:00,02f6cfe1,Madeline Cabrera,West Keith,7753.05,"Donaldson, Pitts and Thomas",Groceries,192.102.224.182,192.102.224.182,0,None
78d60e1e-8def-4b63-af20-c15c9f4de497,2025-09-22 15:00:00,48852061,Dr. Joseph Cummings MD,Karenfort,2786.71,Anderson-Brown,Groceries,163.232.209.128,163.232.209.128,0,None
82bb140f-3a12-43bf-9776-8233734da882,2025-11-21 15:00:00,b8086460,Timothy Mclaughlin,New Brendamouth,9587.45,Mata LLC,Jewelry,156.193.37.236,156.193.37.236,0,None
9b4be61e-02a8-437c-9d7e-ed84376c6abc,2025-04-27 17:00:00,ed075e8c,Hayley Mercado,Floresshire,1345.57,Tran-Fox,Utilities,50.74.6.142,50.74.6.142,0,None
a9d348ec-77dd-422d-a409-c93f970b74d5,2025-08-30 16:00:00,db918499,Amanda Berg,Lake Christophermouth,5314.92,Santos LLC,Tech,36.164.210.85,36.164.210.85,0,None
8557e6ba-bd84-4325-94e7-1c9074a7122b,2025-07-23 02:00:00,f79ee64f,Jessica Harris,Hendricksmouth,2582.92,Francis-Galloway,Jewelry,179.38.133.55,179.38.133.55,0,None
06866db5-923f-4804-aa53-37f46a5a97c2,2025-10-22 14:00:00,e060e322,Mark Erickson,Kentport,6404.73,"Cochran, Melton and Simmons",Tech,131.233.69.20,131.233.69.20,0,None
fa71ffb2-f3ca-4582-846d-6fba5bc8cd74,2025-05-04 02:00:00,3687afc2,Margaret Snyder,Wilsonstad,8568.57,Cox Inc,Utilities,183.192.127.180,183.192.127.180,0,None
9bfb6278-4c50-4d8b-a805-17d2ede7cf59,2025-06-29 23:00:00,db918499,Amanda Berg,Lake Christophermouth,1421.38,Rose-Martin,Travel,36.164.210.85,36.164.210.85,0,None
da4f77ce-a50a-4a32-8316-6f4c305bbde2,2025-08-25 13:00:00,b26315c4,Jennifer Juarez,South Rebeccachester,6029.91,"Cook, Webb and Brown",Utilities,207.248.17.0,207.248.17.0,0,None
20589a6c-f1d0-422a-9356-b1e797de66a7,2025-10-15 16:00:00,748fa8b1,Scott Flores,Jennifermouth,4690.52,"Adams, Cox and Ferrell",Tech,174.238.49.141,174.238.49.141,0,None
07c038b2-38e3-4ef9-8ac7-ce1c4fcb12ab,2025-02-12 04:00:00,ce943475,Jennifer Andrews,Cohenmouth,3950.14,Taylor Ltd,Jewelry,34.91.224.158,34.91.224.158,0,None
b7d0fce5-5853-4ee3-b992-67a87e8f631b,2025-04-13 09:00:00,e2e0f1a8,Dr. Katie Lamb,North Joshuafort,2320.65,Mcintosh-Brown,Jewelry,79.110.77.64,55.165.86.154,1,Account Takeover
ebee2f43-4673-4d54-b6e9-190dfcd8cd53,2025-02-12 02:00:00,8fadcb63,Alexandra Glenn,West Martin,1158.39,Thompson LLC,Tech,112.251.199.27,112.251.199.27,0,None
55a59898-b9f1-4f09-a85e-11bedbc1e011,2025-08-30 01:00:00,cf36c345,Adam Marshall,West Natasha,7704.03,Glass LLC,Groceries,58.229.43.90,58.229.43.90,0,None
d49b6270-bd3a-4a43-9de4-3f20502f660e,2025-10-23 00:00:00,50bb9a8c,Timothy Roberts,Patriciafurt,4378.16,Cummings Group,Jewelry,142.27.0.207,142.27.0.207,0,None
f15ab497-e110-45fd-94c6-15fe21fa534f,2025-11-18 07:00:00,fc0a3bec,Christopher Hall,Lake Michelle,6294.15,Lane and Sons,Travel,44.178.141.124,44.178.141.124,0,None
87ba9867-6005-4aab-8df2-97551278ac76,2025-02-07 16:00:00,c0ca95f4,Samuel Howard,Barbaraside,7554.32,Murphy Group,Groceries,25.207.179.33,25.207.179.33,0,None
6b2af267-638a-46ab-89f3-3bf9cfdd2825,2025-06-29 18:00:00,2f8857a4,Jaime Jimenez,North Eddieview,9904.32,"Roberson, Shelton and Wilson",Jewelry,146.15.145.159,146.15.145.159,0,None
4a0ae4f0-641d-44f0-a794-389333a668b5,2025-11-17 03:00:00,7b73fb14,Mr. Charles Moore MD,East Michaelland,8607.94,Knight Ltd,Utilities,139.119.103.107,139.119.103.107,0,None
f5e466d6-f53a-47b3-9e38-5635744dbc04,2025-05-09 09:00:00,0862e428,Lynn Simmons,Cathyburgh,8148.07,Chapman Ltd,Utilities,185.83.3.238,185.83.3.238,0,None
b22d61ba-617e-4189-9187-56fd78a63af8,2025-02-04 03:00:00,d00ad750,Michael Young,Lopezport,199.08,Wallace-Murphy,Tech,174.194.180.97,174.194.180.97,0,None
66bfbf59-66e8-4cc6-8bc4-d19450ffef43,2025-08-01 02:00:00,3314ed58,Samuel Valdez,Lake Tiffanybury,4748.77,Roman-Washington,Jewelry,52.8.190.40,203.190.130.183,1,Account Takeover
7a89beab-aba0-4d88-9f7c-dd1aadbb6121,2025-04-05 10:00:00,da2662cf,Paul Fox,Ericksonburgh,5731.07,Anderson-Wright,Tech,92.219.53.219,92.219.53.219,0,None
243cfe22-2cd0-4c71-bdb7-36a5e208eb18,2025-03-17 20:00:00,7753a287,Brian Pollard,Johnview,9376.19,Drake-Love,Tech,139.68.81.231,139.68.81.231,0,None
120e01cf-d74c-4a33-9517-cedfb255ebdf,2025-03-10 11:00:00,482ec6f2,James Pruitt,Jonesburgh,134.25,Rodriguez Inc,Groceries,218.191.239.43,218.191.239.43,0,None
2297991e-809e-48c1-a785-0cdd0146a7b6,2025-10-01 01:00:00,cf36c345,Adam Marshall,West Natasha,6110.33,Brady Group,Travel,58.229.43.90,58.229.43.90,0,None
70193899-9672-47ec-9c7f-a90dc0ae34d5,2025-04-10 01:00:00,48852061,Dr. Joseph Cummings MD,Karenfort,3792.82,Ford and Sons,Groceries,163.232.209.128,163.232.209.128,0,None
8124ccd0-11fb-44ab-9959-e259e384fa62,2025-09-03 09:00:00,060dc8fc,Zachary Gonzalez,Kimberlyland,2280.85,Larson PLC,Travel,193.158.79.84,193.158.79.84,0,None
c6cff7c1-2901-4518-a5c4-2c6b0c96fdda,2025-05-28 11:00:00,fa55eb51,Stephen Kirk,South Brucestad,4078.5,Stevenson Inc,Travel,46.127.236.23,46.127.236.23,0,None
e56a2e0c-3495-4c55-aa0c-ebda57443bb6,2025-12-09 07:00:00,4f44bcf9,Zachary Hahn,North Luis,3673.75,Clark PLC,Jewelry,6.92.124.91,6.92.124.91,0,None
c27a8a44-a67e-4ad9-9d67-fb10584c1c86,2025-03-17 01:00:00,3c4092c6,Jason Reid,Griffinhaven,6836.88,"Thomas, Walker and Castro",Travel,121.104.243.128,121.104.243.128,0,None
c2c16efd-5000-43ba-abd5-bc200c049beb,2025-03-07 02:00:00,e2e0f1a8,Dr. Katie Lamb,North Joshuafort,4741.42,Coleman and Sons,Groceries,55.165.86.154,55.165.86.154,0,None
556eccec-1954-4a3b-a29b-d0993ba7e57f,2025-07-11 22:00:00,b38c252c,Melissa Bailey,Port Charlesstad,605.98,Torres-Le,Utilities,132.109.9.172,132.109.9.172,0,None
d48417d2-6436-41a7-8cd6-2d65a0c0f878,2025-10-27 01:00:00,2f8857a4,Jaime Jimenez,North Eddieview,4999.39,Pugh Ltd,Groceries,146.15.145.159,146.15.145.159,0,None
f3669c4c-7425-437a-95e2-d80ad7387371,2025-04-10 20:00:00,e9223be0,Jacob Love,Port Misty,6588.26,Sanchez and Sons,Groceries,223.125.205.200,223.125.205.200,0,None
c2284846-8c10-49e5-8a29-508a1041b01a,2025-11-03 17:00:00,6790e118,Jennifer Wiggins,New Cody,5283.65,Jones-Nichols,Travel,165.239.57.124,165.239.57.124,0,None
637abc93-a427-455f-bc90-80c675b4e28b,2025-12-17 22:00:00,bd1e713b,Cory Dunlap,Lake Kyliestad,3208.49,"Price, Macias and Davis",Utilities,162.58.201.128,162.58.201.128,0,None
8d30d79e-c424-4833-9839-da0e28c1beb9,2025-01-02 11:00:00,d48d9265,Philip Peters,Port Katelyn,565.73,"Patel, Spencer and Rodriguez",Travel,198.17.171.64,198.17.171.64,0,None
36a53360-eb21-47f3-812f-9791c7a9d254,2025-07-09 08:00:00,da2662cf,Paul Fox,Ericksonburgh,8129.48,"Chambers, Patton and Pollard",Travel,92.219.53.219,92.219.53.219,0,None
6d441dbe-e1bc-4e0e-a81a-953cce29f81f,2025-07-22 06:00:00,c053172d,Karen Wilson,Rebeccabury,4687.14,Nunez Inc,Utilities,78.193.38.207,78.193.38.207,0,None
ce8c2a93-ccbd-4b11-8ce8-8a44d0c02e00,2025-03-02 15:00:00,6790e118,Jennifer Wiggins,New Cody,7445.21,Soto and Sons,Travel,165.239.57.124,165.239.57.124,0,None
be46ca1c-d4ed-43ba-b1e8-c5966a88d86f,2025-07-17 16:00:00,eeeab534,Shannon Mcguire,Stanleyshire,3381.0,Valenzuela-Hughes,Travel,107.211.79.13,107.211.79.13,0,None
2e779195-ccce-4f7f-b997-7338ac1c8439,2025-12-29 03:00:00,1de61612,Thomas Walker,West Kimberly,7804.28,"Henderson, Baker and Owens",Utilities,78.61.117.168,78.61.117.168,0,None
bc55192f-add5-4053-9b98-b25f52ee495d,2025-06-14 00:00:00,3a3a1515,Michael Wilson,South Cathy,8984.0,"Caldwell, Stephens and Gordon",Tech,85.106.6.222,85.106.6.222,0,None
eaf5e54f-7105-4103-ae2d-1f8d72469c56,2025-01-14 09:00:00,b8086460,Timothy Mclaughlin,New Brendamouth,223.88,Dawson-Coleman,Groceries,156.193.37.236,156.193.37.236,0,None
b4c737d2-f615-415c-aaa6-f76c2cbe4feb,2025-11-20 08:00:00,5559ad56,Shane Guerra,Christineview,2714.11,Clark-Elliott,Travel,161.12.9.114,161.12.9.114,0,None
6b6142c3-ac6d-499c-9a98-5670a8786730,2025-10-17 16:00:00,2f314f3b,Nathan Wilson,Willismouth,1409.6,Boyd PLC,Jewelry,204.192.236.111,204.192.236.111,0,None
